,Review_ID,Rating_Submit_Dt,Words
1422,R1423,2019-09-03T03:22:46.401Z,week
1422,R1423,2019-09-03T03:22:46.401Z,blow
1422,R1423,2019-09-03T03:22:46.401Z,drying
1422,R1423,2019-09-03T03:22:46.401Z,hair
1422,R1423,2019-09-03T03:22:46.401Z,fantastic
1422,R1423,2019-09-03T03:22:46.401Z,soft
1422,R1423,2019-09-03T03:22:46.401Z,smooth
1422,R1423,2019-09-03T03:22:46.401Z,easy
1422,R1423,2019-09-03T03:22:46.401Z,think
1422,R1423,2019-09-03T03:22:46.401Z,stars
1422,R1423,2019-09-03T03:22:46.401Z,needs
1422,R1423,2019-09-03T03:22:46.401Z,little
1422,R1423,2019-09-03T03:22:46.401Z,act
1422,R1423,2019-09-03T03:22:46.401Z,right
1422,R1423,2019-09-03T03:22:46.401Z,away
1422,R1423,2019-09-03T03:22:46.401Z,feeling
1422,R1423,2019-09-03T03:22:46.401Z,couple
1422,R1423,2019-09-03T03:22:46.401Z,wash
1423,R1424,2019-09-03T03:22:46.401Z,use
1423,R1424,2019-09-03T03:22:46.401Z,every
1423,R1424,2019-09-03T03:22:46.401Z,week
1423,R1424,2019-09-03T03:22:46.401Z,leaves
1423,R1424,2019-09-03T03:22:46.401Z,hair
1423,R1424,2019-09-03T03:22:46.401Z,hydrated
1423,R1424,2019-09-03T03:22:46.401Z,shiny
1423,R1424,2019-09-03T03:22:46.401Z,oh
1423,R1424,2019-09-03T03:22:46.401Z,soft
1423,R1424,2019-09-03T03:22:46.401Z,works
1423,R1424,2019-09-03T03:22:46.401Z,well
1423,R1424,2019-09-03T03:22:46.401Z,highlighted
1423,R1424,2019-09-03T03:22:46.401Z,hair
1423,R1424,2019-09-03T03:22:46.401Z,also
1423,R1424,2019-09-03T03:22:46.401Z,use
1423,R1424,2019-09-03T03:22:46.401Z,product
1423,R1424,2019-09-03T03:22:46.401Z,lines
1423,R1424,2019-09-03T03:22:46.401Z,shampoo
1423,R1424,2019-09-03T03:22:46.401Z,conditioner
1423,R1424,2019-09-03T03:22:46.401Z,winner
1423,R1424,2019-09-03T03:22:46.401Z,try
1424,R1425,2019-09-03T03:22:46.401Z,makes
1424,R1425,2019-09-03T03:22:46.401Z,hair
1424,R1425,2019-09-03T03:22:46.401Z,super
1424,R1425,2019-09-03T03:22:46.401Z,soft
1424,R1425,2019-09-03T03:22:46.401Z,doesnt
1424,R1425,2019-09-03T03:22:46.401Z,leave
1424,R1425,2019-09-03T03:22:46.401Z,gross
1424,R1425,2019-09-03T03:22:46.401Z,residue
1424,R1425,2019-09-03T03:22:46.401Z,smells
1424,R1425,2019-09-03T03:22:46.401Z,amazing
1424,R1425,2019-09-03T03:22:46.401Z,best
1424,R1425,2019-09-03T03:22:46.401Z,hair
1424,R1425,2019-09-03T03:22:46.401Z,product
1424,R1425,2019-09-03T03:22:46.401Z,ive
1424,R1425,2019-09-03T03:22:46.401Z,used
1424,R1425,2019-09-03T03:22:46.401Z,far
1425,R1426,2019-09-03T03:22:46.401Z,cant
1425,R1426,2019-09-03T03:22:46.401Z,even
1425,R1426,2019-09-03T03:22:46.401Z,say
1425,R1426,2019-09-03T03:22:46.401Z,enough
1425,R1426,2019-09-03T03:22:46.401Z,good
1425,R1426,2019-09-03T03:22:46.401Z,product
1425,R1426,2019-09-03T03:22:46.401Z,dont
1425,R1426,2019-09-03T03:22:46.401Z,use
1425,R1426,2019-09-03T03:22:46.401Z,much
1425,R1426,2019-09-03T03:22:46.401Z,still
1425,R1426,2019-09-03T03:22:46.401Z,covers
1425,R1426,2019-09-03T03:22:46.401Z,hair
1425,R1426,2019-09-03T03:22:46.401Z,completely
1425,R1426,2019-09-03T03:22:46.401Z,makes
1425,R1426,2019-09-03T03:22:46.401Z,soft
1426,R1427,2019-09-03T03:22:46.401Z,youre
1426,R1427,2019-09-03T03:22:46.401Z,looking
1426,R1427,2019-09-03T03:22:46.401Z,clean
1426,R1427,2019-09-03T03:22:46.401Z,mask
1426,R1427,2019-09-03T03:22:46.401Z,bring
1426,R1427,2019-09-03T03:22:46.401Z,back
1426,R1427,2019-09-03T03:22:46.401Z,natural
1426,R1427,2019-09-03T03:22:46.401Z,hair
1426,R1427,2019-09-03T03:22:46.401Z,whole
1426,R1427,2019-09-03T03:22:46.401Z,different
1426,R1427,2019-09-03T03:22:46.401Z,level
1426,R1427,2019-09-03T03:22:46.401Z,please
1426,R1427,2019-09-03T03:22:46.401Z,dont
1426,R1427,2019-09-03T03:22:46.401Z,look
1426,R1427,2019-09-03T03:22:46.401Z,anywhere
1426,R1427,2019-09-03T03:22:46.401Z,else
1426,R1427,2019-09-03T03:22:46.401Z,super
1426,R1427,2019-09-03T03:22:46.401Z,curly
1426,R1427,2019-09-03T03:22:46.401Z,dry
1426,R1427,2019-09-03T03:22:46.401Z,hair
1426,R1427,2019-09-03T03:22:46.401Z,mask
1426,R1427,2019-09-03T03:22:46.401Z,everything
1426,R1427,2019-09-03T03:22:46.401Z,tell
1426,R1427,2019-09-03T03:22:46.401Z,leave
1426,R1427,2019-09-03T03:22:46.401Z,hair
1426,R1427,2019-09-03T03:22:46.401Z,smooth
1426,R1427,2019-09-03T03:22:46.401Z,soft
1426,R1427,2019-09-03T03:22:46.401Z,hydrated
1426,R1427,2019-09-03T03:22:46.401Z,joke
1426,R1427,2019-09-03T03:22:46.401Z,specially
1426,R1427,2019-09-03T03:22:46.401Z,colored
1426,R1427,2019-09-03T03:22:46.401Z,treated
1426,R1427,2019-09-03T03:22:46.401Z,hair
1426,R1427,2019-09-03T03:22:46.401Z,disturb
1426,R1427,2019-09-03T03:22:46.401Z,color
1427,R1428,2019-09-03T03:22:46.401Z,love
1427,R1428,2019-09-03T03:22:46.401Z,deep
1427,R1428,2019-09-03T03:22:46.401Z,conditioning
1427,R1428,2019-09-03T03:22:46.401Z,mask
1427,R1428,2019-09-03T03:22:46.401Z,briogio
1427,R1428,2019-09-03T03:22:46.401Z,smells
1427,R1428,2019-09-03T03:22:46.401Z,heavenly
1427,R1428,2019-09-03T03:22:46.401Z,hair
1427,R1428,2019-09-03T03:22:46.401Z,feels
1427,R1428,2019-09-03T03:22:46.401Z,looks
1427,R1428,2019-09-03T03:22:46.401Z,glorious
1427,R1428,2019-09-03T03:22:46.401Z,one
1427,R1428,2019-09-03T03:22:46.401Z,use
1427,R1428,2019-09-03T03:22:46.401Z,highly
1427,R1428,2019-09-03T03:22:46.401Z,recommend
1428,R1429,2019-09-03T03:22:46.401Z,another
1428,R1429,2019-09-03T03:22:46.401Z,product
1428,R1429,2019-09-03T03:22:46.401Z,learned
1428,R1429,2019-09-03T03:22:46.401Z,tati
1428,R1429,2019-09-03T03:22:46.401Z,glam
1428,R1429,2019-09-03T03:22:46.401Z,life
1428,R1429,2019-09-03T03:22:46.401Z,guru
1428,R1429,2019-09-03T03:22:46.401Z,youtube
1428,R1429,2019-09-03T03:22:46.401Z,product
1428,R1429,2019-09-03T03:22:46.401Z,great
1428,R1429,2019-09-03T03:22:46.401Z,nourishing
1428,R1429,2019-09-03T03:22:46.401Z,hair
1428,R1429,2019-09-03T03:22:46.401Z,enjoy
1428,R1429,2019-09-03T03:22:46.401Z,using
1428,R1429,2019-09-03T03:22:46.401Z,weeks
1428,R1429,2019-09-03T03:22:46.401Z,feel
1428,R1429,2019-09-03T03:22:46.401Z,ive
1428,R1429,2019-09-03T03:22:46.401Z,heavily
1428,R1429,2019-09-03T03:22:46.401Z,heat
1428,R1429,2019-09-03T03:22:46.401Z,styled
1428,R1429,2019-09-03T03:22:46.401Z,hair
1428,R1429,2019-09-03T03:22:46.401Z,smells
1428,R1429,2019-09-03T03:22:46.401Z,fantastic
1429,R1430,2019-08-19T18:03:46.439Z,product
1429,R1430,2019-08-19T18:03:46.439Z,awesome
1430,R1431,2019-08-19T18:03:46.439Z,fine
1430,R1431,2019-08-19T18:03:46.439Z,hair
1430,R1431,2019-08-19T18:03:46.439Z,gets
1430,R1431,2019-08-19T18:03:46.439Z,cranky
1430,R1431,2019-08-19T18:03:46.439Z,easily
1430,R1431,2019-08-19T18:03:46.439Z,split
1430,R1431,2019-08-19T18:03:46.439Z,ends
1430,R1431,2019-08-19T18:03:46.439Z,super
1430,R1431,2019-08-19T18:03:46.439Z,dry
1430,R1431,2019-08-19T18:03:46.439Z,shine
1430,R1431,2019-08-19T18:03:46.439Z,frizz
1430,R1431,2019-08-19T18:03:46.439Z,hair
1430,R1431,2019-08-19T18:03:46.439Z,also
1430,R1431,2019-08-19T18:03:46.439Z,bleached
1430,R1431,2019-08-19T18:03:46.439Z,blonde
1430,R1431,2019-08-19T18:03:46.439Z,processed
1430,R1431,2019-08-19T18:03:46.439Z,every
1430,R1431,2019-08-19T18:03:46.439Z,two
1430,R1431,2019-08-19T18:03:46.439Z,weeks
1430,R1431,2019-08-19T18:03:46.439Z,also
1430,R1431,2019-08-19T18:03:46.439Z,put
1430,R1431,2019-08-19T18:03:46.439Z,purple
1430,R1431,2019-08-19T18:03:46.439Z,shampoo
1430,R1431,2019-08-19T18:03:46.439Z,treatment
1430,R1431,2019-08-19T18:03:46.439Z,remove
1430,R1431,2019-08-19T18:03:46.439Z,brassy
1430,R1431,2019-08-19T18:03:46.439Z,color
1430,R1431,2019-08-19T18:03:46.439Z,strips
1430,R1431,2019-08-19T18:03:46.439Z,hair
1430,R1431,2019-08-19T18:03:46.439Z,conditioner
1430,R1431,2019-08-19T18:03:46.439Z,amazing
1430,R1431,2019-08-19T18:03:46.439Z,purple
1430,R1431,2019-08-19T18:03:46.439Z,hair
1430,R1431,2019-08-19T18:03:46.439Z,treatment
1430,R1431,2019-08-19T18:03:46.439Z,soak
1430,R1431,2019-08-19T18:03:46.439Z,hair
1430,R1431,2019-08-19T18:03:46.439Z,dont
1430,R1431,2019-08-19T18:03:46.439Z,despair
1430,R1431,2019-08-19T18:03:46.439Z,repair
1430,R1431,2019-08-19T18:03:46.439Z,hair
1430,R1431,2019-08-19T18:03:46.439Z,mask
1430,R1431,2019-08-19T18:03:46.439Z,also
1430,R1431,2019-08-19T18:03:46.439Z,heating
1430,R1431,2019-08-19T18:03:46.439Z,oil
1430,R1431,2019-08-19T18:03:46.439Z,wow
1430,R1431,2019-08-19T18:03:46.439Z,used
1430,R1431,2019-08-19T18:03:46.439Z,oil
1430,R1431,2019-08-19T18:03:46.439Z,wasnt
1430,R1431,2019-08-19T18:03:46.439Z,impressed
1430,R1431,2019-08-19T18:03:46.439Z,addition
1430,R1431,2019-08-19T18:03:46.439Z,hair
1430,R1431,2019-08-19T18:03:46.439Z,mask
1430,R1431,2019-08-19T18:03:46.439Z,made
1430,R1431,2019-08-19T18:03:46.439Z,difference
1430,R1431,2019-08-19T18:03:46.439Z,actually
1430,R1431,2019-08-19T18:03:46.439Z,come
1430,R1431,2019-08-19T18:03:46.439Z,hair
1430,R1431,2019-08-19T18:03:46.439Z,looks
1430,R1431,2019-08-19T18:03:46.439Z,amazing
1430,R1431,2019-08-19T18:03:46.439Z,healthy
1430,R1431,2019-08-19T18:03:46.439Z,moisturized
1430,R1431,2019-08-19T18:03:46.439Z,dare
1430,R1431,2019-08-19T18:03:46.439Z,say
1430,R1431,2019-08-19T18:03:46.439Z,shine
1430,R1431,2019-08-19T18:03:46.439Z,returning
1430,R1431,2019-08-19T18:03:46.439Z,hair
1430,R1431,2019-08-19T18:03:46.439Z,doesnt
1430,R1431,2019-08-19T18:03:46.439Z,feel
1430,R1431,2019-08-19T18:03:46.439Z,crunchy
1430,R1431,2019-08-19T18:03:46.439Z,anymore
1430,R1431,2019-08-19T18:03:46.439Z,used
1430,R1431,2019-08-19T18:03:46.439Z,dont
1430,R1431,2019-08-19T18:03:46.439Z,despair
1430,R1431,2019-08-19T18:03:46.439Z,repair
1430,R1431,2019-08-19T18:03:46.439Z,shampoo
1430,R1431,2019-08-19T18:03:46.439Z,hair
1430,R1431,2019-08-19T18:03:46.439Z,mask
1430,R1431,2019-08-19T18:03:46.439Z,leave
1430,R1431,2019-08-19T18:03:46.439Z,conditioning
1430,R1431,2019-08-19T18:03:46.439Z,hair
1430,R1431,2019-08-19T18:03:46.439Z,mask
1430,R1431,2019-08-19T18:03:46.439Z,detangler
1430,R1431,2019-08-19T18:03:46.439Z,highly
1430,R1431,2019-08-19T18:03:46.439Z,recommend
1431,R1432,2019-08-19T18:03:46.439Z,ive
1431,R1432,2019-08-19T18:03:46.439Z,loved
1431,R1432,2019-08-19T18:03:46.439Z,briogeo
1431,R1432,2019-08-19T18:03:46.439Z,products
1431,R1432,2019-08-19T18:03:46.439Z,ive
1431,R1432,2019-08-19T18:03:46.439Z,tried
1431,R1432,2019-08-19T18:03:46.439Z,exception
1431,R1432,2019-08-19T18:03:46.439Z,lovely
1431,R1432,2019-08-19T18:03:46.439Z,scent
1431,R1432,2019-08-19T18:03:46.439Z,hair
1431,R1432,2019-08-19T18:03:46.439Z,sooo
1431,R1432,2019-08-19T18:03:46.439Z,shiny
1431,R1432,2019-08-19T18:03:46.439Z,silky
1431,R1432,2019-08-19T18:03:46.439Z,afterwards
1431,R1432,2019-08-19T18:03:46.439Z,lasts
1431,R1432,2019-08-19T18:03:46.439Z,good
1431,R1432,2019-08-19T18:03:46.439Z,couple
1431,R1432,2019-08-19T18:03:46.439Z,weeks
1431,R1432,2019-08-19T18:03:46.439Z,definitely
1431,R1432,2019-08-19T18:03:46.439Z,recommend
1431,R1432,2019-08-19T18:03:46.439Z,anyone
1431,R1432,2019-08-19T18:03:46.439Z,wants
1431,R1432,2019-08-19T18:03:46.439Z,shiny
1431,R1432,2019-08-19T18:03:46.439Z,healthy
1431,R1432,2019-08-19T18:03:46.439Z,looking
1431,R1432,2019-08-19T18:03:46.439Z,hair
1432,R1433,2019-08-19T18:03:46.439Z,mask
1432,R1433,2019-08-19T18:03:46.439Z,hands
1432,R1433,2019-08-19T18:03:46.439Z,one
1432,R1433,2019-08-19T18:03:46.439Z,best
1432,R1433,2019-08-19T18:03:46.439Z,masks
1432,R1433,2019-08-19T18:03:46.439Z,ever
1432,R1433,2019-08-19T18:03:46.439Z,used
1432,R1433,2019-08-19T18:03:46.439Z,life
1432,R1433,2019-08-19T18:03:46.439Z,used
1432,R1433,2019-08-19T18:03:46.439Z,many
1432,R1433,2019-08-19T18:03:46.439Z,masks
1432,R1433,2019-08-19T18:03:46.439Z,one
1432,R1433,2019-08-19T18:03:46.439Z,gives
1432,R1433,2019-08-19T18:03:46.439Z,smoothness
1432,R1433,2019-08-19T18:03:46.439Z,shine
1432,R1433,2019-08-19T18:03:46.439Z,need
1432,R1433,2019-08-19T18:03:46.439Z,tend
1432,R1433,2019-08-19T18:03:46.439Z,wash
1432,R1433,2019-08-19T18:03:46.439Z,hair
1432,R1433,2019-08-19T18:03:46.439Z,week
1432,R1433,2019-08-19T18:03:46.439Z,usually
1432,R1433,2019-08-19T18:03:46.439Z,sub
1432,R1433,2019-08-19T18:03:46.439Z,deep
1432,R1433,2019-08-19T18:03:46.439Z,conditioner
1432,R1433,2019-08-19T18:03:46.439Z,place
1432,R1433,2019-08-19T18:03:46.439Z,regular
1432,R1433,2019-08-19T18:03:46.439Z,one
1432,R1433,2019-08-19T18:03:46.439Z,using
1432,R1433,2019-08-19T18:03:46.439Z,lately
1432,R1433,2019-08-19T18:03:46.439Z,let
1432,R1433,2019-08-19T18:03:46.439Z,tell
1432,R1433,2019-08-19T18:03:46.439Z,phenomenal
1432,R1433,2019-08-19T18:03:46.439Z,gives
1432,R1433,2019-08-19T18:03:46.439Z,much
1432,R1433,2019-08-19T18:03:46.439Z,shine
1432,R1433,2019-08-19T18:03:46.439Z,detangles
1432,R1433,2019-08-19T18:03:46.439Z,hair
1432,R1433,2019-08-19T18:03:46.439Z,really
1432,R1433,2019-08-19T18:03:46.439Z,makes
1432,R1433,2019-08-19T18:03:46.439Z,feel
1432,R1433,2019-08-19T18:03:46.439Z,healthy
1432,R1433,2019-08-19T18:03:46.439Z,smells
1432,R1433,2019-08-19T18:03:46.439Z,good
1432,R1433,2019-08-19T18:03:46.439Z,feels
1432,R1433,2019-08-19T18:03:46.439Z,good
1432,R1433,2019-08-19T18:03:46.439Z,little
1432,R1433,2019-08-19T18:03:46.439Z,bit
1432,R1433,2019-08-19T18:03:46.439Z,goes
1432,R1433,2019-08-19T18:03:46.439Z,long
1432,R1433,2019-08-19T18:03:46.439Z,way
1432,R1433,2019-08-19T18:03:46.439Z,highly
1432,R1433,2019-08-19T18:03:46.439Z,recommend
1432,R1433,2019-08-19T18:03:46.439Z,anyone
1432,R1433,2019-08-19T18:03:46.439Z,everyone
1432,R1433,2019-08-19T18:03:46.439Z,love
1432,R1433,2019-08-19T18:03:46.439Z,buying
1432,R1433,2019-08-19T18:03:46.439Z,kit
1432,R1433,2019-08-19T18:03:46.439Z,hair
1432,R1433,2019-08-19T18:03:46.439Z,cap
1432,R1433,2019-08-19T18:03:46.439Z,easy
1432,R1433,2019-08-19T18:03:46.439Z,convenient
1432,R1433,2019-08-19T18:03:46.439Z,especially
1432,R1433,2019-08-19T18:03:46.439Z,traveling
1433,R1434,2019-08-19T18:03:46.439Z,love
1433,R1434,2019-08-19T18:03:46.439Z,hair
1433,R1434,2019-08-19T18:03:46.439Z,mask
1433,R1434,2019-08-19T18:03:46.439Z,leaves
1433,R1434,2019-08-19T18:03:46.439Z,hair
1433,R1434,2019-08-19T18:03:46.439Z,soft
1433,R1434,2019-08-19T18:03:46.439Z,manageable
1433,R1434,2019-08-19T18:03:46.439Z,love
1433,R1434,2019-08-19T18:03:46.439Z,way
1433,R1434,2019-08-19T18:03:46.439Z,smells
1433,R1434,2019-08-19T18:03:46.439Z,best
1433,R1434,2019-08-19T18:03:46.439Z,part
1433,R1434,2019-08-19T18:03:46.439Z,briogio
1433,R1434,2019-08-19T18:03:46.439Z,dedication
1433,R1434,2019-08-19T18:03:46.439Z,using
1433,R1434,2019-08-19T18:03:46.439Z,cleaner
1433,R1434,2019-08-19T18:03:46.439Z,ingredients
1433,R1434,2019-08-19T18:03:46.439Z,products
1434,R1435,2019-08-19T18:03:46.439Z,missed
1434,R1435,2019-08-19T18:03:46.439Z,memo
1434,R1435,2019-08-19T18:03:46.439Z,hyped
1434,R1435,2019-08-19T18:03:46.439Z,doesnt
1434,R1435,2019-08-19T18:03:46.439Z,seem
1434,R1435,2019-08-19T18:03:46.439Z,anything
1434,R1435,2019-08-19T18:03:46.439Z,special
1434,R1435,2019-08-19T18:03:46.439Z,hair
1434,R1435,2019-08-19T18:03:46.439Z,prefer
1434,R1435,2019-08-19T18:03:46.439Z,protein
1434,R1435,2019-08-19T18:03:46.439Z,rich
1434,R1435,2019-08-19T18:03:46.439Z,treatments
1434,R1435,2019-08-19T18:03:46.439Z,like
1434,R1435,2019-08-19T18:03:46.439Z,joico
1434,R1435,2019-08-19T18:03:46.439Z,luster
1434,R1435,2019-08-19T18:03:46.439Z,lock
1435,R1436,2019-08-19T18:03:46.439Z,long
1435,R1436,2019-08-19T18:03:46.439Z,purple
1435,R1436,2019-08-19T18:03:46.439Z,toning
1435,R1436,2019-08-19T18:03:46.439Z,shampoo
1435,R1436,2019-08-19T18:03:46.439Z,treatment
1435,R1436,2019-08-19T18:03:46.439Z,bmthis
1435,R1436,2019-08-19T18:03:46.439Z,helps
1435,R1436,2019-08-19T18:03:46.439Z,bring
1435,R1436,2019-08-19T18:03:46.439Z,moisture
1435,R1436,2019-08-19T18:03:46.439Z,back
1435,R1436,2019-08-19T18:03:46.439Z,hair
1435,R1436,2019-08-19T18:03:46.439Z,everytime
1435,R1436,2019-08-19T18:03:46.439Z,love
1435,R1436,2019-08-19T18:03:46.439Z,scent
1436,R1437,2019-08-19T18:03:46.439Z,hair
1436,R1437,2019-08-19T18:03:46.439Z,mask
1436,R1437,2019-08-19T18:03:46.439Z,nice
1436,R1437,2019-08-19T18:03:46.439Z,believe
1436,R1437,2019-08-19T18:03:46.439Z,bit
1436,R1437,2019-08-19T18:03:46.439Z,make
1436,R1437,2019-08-19T18:03:46.439Z,hair
1436,R1437,2019-08-19T18:03:46.439Z,smooth
1436,R1437,2019-08-19T18:03:46.439Z,shiny
1436,R1437,2019-08-19T18:03:46.439Z,got
1436,R1437,2019-08-19T18:03:46.439Z,sample
1436,R1437,2019-08-19T18:03:46.439Z,size
1436,R1437,2019-08-19T18:03:46.439Z,im
1436,R1437,2019-08-19T18:03:46.439Z,unsure
1436,R1437,2019-08-19T18:03:46.439Z,would
1436,R1437,2019-08-19T18:03:46.439Z,buy
1436,R1437,2019-08-19T18:03:46.439Z,full
1436,R1437,2019-08-19T18:03:46.439Z,size
1436,R1437,2019-08-19T18:03:46.439Z,nice
1437,R1438,2019-08-19T18:03:46.439Z,ive
1437,R1438,2019-08-19T18:03:46.439Z,tried
1437,R1438,2019-08-19T18:03:46.439Z,many
1437,R1438,2019-08-19T18:03:46.439Z,different
1437,R1438,2019-08-19T18:03:46.439Z,deep
1437,R1438,2019-08-19T18:03:46.439Z,conditioning
1437,R1438,2019-08-19T18:03:46.439Z,products
1437,R1438,2019-08-19T18:03:46.439Z,chemically
1437,R1438,2019-08-19T18:03:46.439Z,processed
1437,R1438,2019-08-19T18:03:46.439Z,hair
1437,R1438,2019-08-19T18:03:46.439Z,one
1437,R1438,2019-08-19T18:03:46.439Z,still
1437,R1438,2019-08-19T18:03:46.439Z,works
1437,R1438,2019-08-19T18:03:46.439Z,great
1437,R1438,2019-08-19T18:03:46.439Z,wouldnt
1437,R1438,2019-08-19T18:03:46.439Z,consider
1437,R1438,2019-08-19T18:03:46.439Z,go
1437,R1438,2019-08-19T18:03:46.439Z,product
1437,R1438,2019-08-19T18:03:46.439Z,worth
1437,R1438,2019-08-19T18:03:46.439Z,checking
1437,R1438,2019-08-19T18:03:46.439Z,make
1437,R1438,2019-08-19T18:03:46.439Z,hair
1437,R1438,2019-08-19T18:03:46.439Z,softer
1437,R1438,2019-08-19T18:03:46.439Z,feel
1437,R1438,2019-08-19T18:03:46.439Z,healthier
1437,R1438,2019-08-19T18:03:46.439Z,limited
1437,R1438,2019-08-19T18:03:46.439Z,funds
1437,R1438,2019-08-19T18:03:46.439Z,would
1437,R1438,2019-08-19T18:03:46.439Z,strongly
1437,R1438,2019-08-19T18:03:46.439Z,recommend
1437,R1438,2019-08-19T18:03:46.439Z,products
1438,R1439,2019-08-19T18:03:46.439Z,love
1438,R1439,2019-08-19T18:03:46.439Z,love
1438,R1439,2019-08-19T18:03:46.439Z,love
1438,R1439,2019-08-19T18:03:46.439Z,briogeo
1438,R1439,2019-08-19T18:03:46.439Z,products
1438,R1439,2019-08-19T18:03:46.439Z,product
1438,R1439,2019-08-19T18:03:46.439Z,left
1438,R1439,2019-08-19T18:03:46.439Z,happy
1438,R1439,2019-08-19T18:03:46.439Z,satisfied
1438,R1439,2019-08-19T18:03:46.439Z,left
1438,R1439,2019-08-19T18:03:46.439Z,hair
1438,R1439,2019-08-19T18:03:46.439Z,feeling
1438,R1439,2019-08-19T18:03:46.439Z,fresh
1438,R1439,2019-08-19T18:03:46.439Z,looking
1438,R1439,2019-08-19T18:03:46.439Z,even
1438,R1439,2019-08-19T18:03:46.439Z,better
1439,R1440,2019-08-02T05:02:03.376Z,nice
1439,R1440,2019-08-02T05:02:03.376Z,conditioner
1439,R1440,2019-08-02T05:02:03.376Z,expensive
1439,R1440,2019-08-02T05:02:03.376Z,dont
1439,R1440,2019-08-02T05:02:03.376Z,think
1439,R1440,2019-08-02T05:02:03.376Z,worth
1439,R1440,2019-08-02T05:02:03.376Z,price
1439,R1440,2019-08-02T05:02:03.376Z,drugstore
1439,R1440,2019-08-02T05:02:03.376Z,comparable
1439,R1440,2019-08-02T05:02:03.376Z,options
1439,R1440,2019-08-02T05:02:03.376Z,worth
1439,R1440,2019-08-02T05:02:03.376Z,splurge
1440,R1441,2019-08-02T05:02:03.376Z,sadly
1440,R1441,2019-08-02T05:02:03.376Z,got
1440,R1441,2019-08-02T05:02:03.376Z,sample
1440,R1441,2019-08-02T05:02:03.376Z,stuff
1440,R1441,2019-08-02T05:02:03.376Z,amazing
1440,R1441,2019-08-02T05:02:03.376Z,left
1440,R1441,2019-08-02T05:02:03.376Z,severely
1440,R1441,2019-08-02T05:02:03.376Z,damaged
1440,R1441,2019-08-02T05:02:03.376Z,bleached
1440,R1441,2019-08-02T05:02:03.376Z,hair
1440,R1441,2019-08-02T05:02:03.376Z,overnight
1440,R1441,2019-08-02T05:02:03.376Z,rinsing
1440,R1441,2019-08-02T05:02:03.376Z,next
1440,R1441,2019-08-02T05:02:03.376Z,morning
1440,R1441,2019-08-02T05:02:03.376Z,hair
1440,R1441,2019-08-02T05:02:03.376Z,never
1440,R1441,2019-08-02T05:02:03.376Z,felt
1440,R1441,2019-08-02T05:02:03.376Z,softer
1440,R1441,2019-08-02T05:02:03.376Z,also
1440,R1441,2019-08-02T05:02:03.376Z,smells
1440,R1441,2019-08-02T05:02:03.376Z,wonderful
1440,R1441,2019-08-02T05:02:03.376Z,definitely
1440,R1441,2019-08-02T05:02:03.376Z,buying
1440,R1441,2019-08-02T05:02:03.376Z,full
1440,R1441,2019-08-02T05:02:03.376Z,size
1441,R1442,2019-08-02T05:02:03.376Z,best
1441,R1442,2019-08-02T05:02:03.376Z,hair
1441,R1442,2019-08-02T05:02:03.376Z,mask
1441,R1442,2019-08-02T05:02:03.376Z,ive
1441,R1442,2019-08-02T05:02:03.376Z,ever
1441,R1442,2019-08-02T05:02:03.376Z,used
1441,R1442,2019-08-02T05:02:03.376Z,wish
1441,R1442,2019-08-02T05:02:03.376Z,didnt
1441,R1442,2019-08-02T05:02:03.376Z,coconut
1441,R1442,2019-08-02T05:02:03.376Z,oil
1441,R1442,2019-08-02T05:02:03.376Z,havent
1441,R1442,2019-08-02T05:02:03.376Z,found
1441,R1442,2019-08-02T05:02:03.376Z,anything
1441,R1442,2019-08-02T05:02:03.376Z,works
1441,R1442,2019-08-02T05:02:03.376Z,well
1441,R1442,2019-08-02T05:02:03.376Z,made
1441,R1442,2019-08-02T05:02:03.376Z,difference
1441,R1442,2019-08-02T05:02:03.376Z,split
1441,R1442,2019-08-02T05:02:03.376Z,ends
1442,R1443,2019-08-02T05:02:03.376Z,use
1442,R1443,2019-08-02T05:02:03.376Z,mask
1442,R1443,2019-08-02T05:02:03.376Z,week
1442,R1443,2019-08-02T05:02:03.376Z,leave
1442,R1443,2019-08-02T05:02:03.376Z,shower
1442,R1443,2019-08-02T05:02:03.376Z,keeps
1442,R1443,2019-08-02T05:02:03.376Z,hair
1442,R1443,2019-08-02T05:02:03.376Z,breaking
1442,R1443,2019-08-02T05:02:03.376Z,helps
1442,R1443,2019-08-02T05:02:03.376Z,smooth
1442,R1443,2019-08-02T05:02:03.376Z,frizz
1442,R1443,2019-08-02T05:02:03.376Z,blow
1442,R1443,2019-08-02T05:02:03.376Z,dry
1443,R1444,2019-08-02T05:02:03.376Z,best
1443,R1444,2019-08-02T05:02:03.376Z,hair
1443,R1444,2019-08-02T05:02:03.376Z,conditioner
1443,R1444,2019-08-02T05:02:03.376Z,far
1443,R1444,2019-08-02T05:02:03.376Z,use
1443,R1444,2019-08-02T05:02:03.376Z,mask
1443,R1444,2019-08-02T05:02:03.376Z,month
1443,R1444,2019-08-02T05:02:03.376Z,least
1443,R1444,2019-08-02T05:02:03.376Z,using
1443,R1444,2019-08-02T05:02:03.376Z,jar
1443,R1444,2019-08-02T05:02:03.376Z,since
1443,R1444,2019-08-02T05:02:03.376Z,new
1443,R1444,2019-08-02T05:02:03.376Z,year
1443,R1444,2019-08-02T05:02:03.376Z,still
1443,R1444,2019-08-02T05:02:03.376Z,product
1443,R1444,2019-08-02T05:02:03.376Z,goes
